Source,Target,Weight,Type
OA:A5012952897,ORCID:0000-0002-3602-849X,2,undirected
OA:A5012952897,ORCID:0000-0002-3912-7389,1,undirected
OA:A5012952897,ORCID:0000-0002-4987-3190,2,undirected
OA:A5012952897,ORCID:0000-0003-3799-6246,2,undirected
OA:A5012952897,ORCID:0000-0003-4886-7482,2,undirected
OA:A5012995899,OA:A5092498204,1,undirected
OA:A5013017047,OA:A5053520462,1,undirected
OA:A5013017047,OA:A5075566857,1,undirected
OA:A5013017047,ORCID:0000-0002-1417-7734,1,undirected
OA:A5013047124,OA:A5022825652,1,undirected
OA:A5013047124,OA:A5027174582,1,undirected
OA:A5013047124,OA:A5053205150,1,undirected
OA:A5013047124,ORCID:0000-0002-0924-7996,1,undirected
OA:A5013047124,ORCID:0000-0003-0137-5886,1,undirected
OA:A5013113844,OA:A5046602385,1,undirected
OA:A5013165905,ORCID:0000-0003-2862-6550,1,undirected
OA:A5013219106,OA:A5027477066,2,undirected
OA:A5013219106,OA:A5049213388,1,undirected
OA:A5013219106,OA:A5056655111,1,undirected
OA:A5013219106,OA:A5083090467,1,undirected
OA:A5013219106,OA:A5109210446,2,undirected
OA:A5013219106,OA:A5112714422,1,undirected
OA:A5013285486,ORCID:0000-0001-6107-8459,1,undirected
OA:A5013285486,ORCID:0000-0002-1357-9758,1,undirected
OA:A5013285486,ORCID:0000-0002-5473-9324,1,undirected
OA:A5013285486,ORCID:0000-0002-6462-4395,1,undirected
OA:A5013289875,OA:A5109802249,3,undirected
OA:A5013289875,ORCID:0000-0002-0806-1911,2,undirected
OA:A5013486505,ORCID:0000-0002-3841-4706,1,undirected
OA:A5013486505,ORCID:0000-0002-8479-0673,1,undirected
OA:A5013515919,ORCID:0000-0003-0864-7223,1,undirected
OA:A5013590276,OA:A5105302402,1,undirected
OA:A5013590276,OA:A5112162864,1,undirected
OA:A5013620022,ORCID:0000-0001-6898-9351,1,undirected
OA:A5013620022,ORCID:0000-0001-8172-5262,1,undirected
OA:A5013620022,ORCID:0000-0002-6802-8769,1,undirected
OA:A5013620022,ORCID:0000-0002-8155-8959,1,undirected
OA:A5013620022,ORCID:0000-0003-1466-1929,1,undirected
OA:A5013673327,ORCID:0000-0002-2373-7158,2,undirected
OA:A5013673327,ORCID:0000-0002-6921-7430,1,undirected
OA:A5013673327,ORCID:0000-0003-1768-1706,1,undirected
OA:A5013681426,OA:A5092046190,1,undirected
OA:A5013681426,OA:A5092046191,1,undirected
OA:A5013681426,ORCID:0009-0008-4712-0284,1,undirected
OA:A5013717581,ORCID:0000-0002-0778-8975,1,undirected
OA:A5013740507,ORCID:0000-0002-8530-813X,1,undirected
OA:A5013788260,ORCID:0000-0002-0853-191X,1,undirected
OA:A5013788260,ORCID:0000-0002-1511-6247,1,undirected
OA:A5013887488,OA:A5100843445,1,undirected
OA:A5013887488,ORCID:0000-0002-0778-8975,1,undirected
OA:A5013887488,ORCID:0000-0002-3718-7169,1,undirected
OA:A5013887488,ORCID:0000-0003-2994-5414,1,undirected
OA:A5013887488,ORCID:0000-0003-3012-2810,1,undirected
OA:A5013890708,ORCID:0000-0001-5567-7236,1,undirected
OA:A5013890708,ORCID:0000-0002-7008-2764,1,undirected
OA:A5013917927,OA:A5058500238,1,undirected
OA:A5013917927,ORCID:0000-0001-5054-6181,1,undirected
OA:A5013929918,ORCID:0000-0002-8942-7574,1,undirected
OA:A5013934480,OA:A5049513443,1,undirected
OA:A5013934480,OA:A5063601023,1,undirected
OA:A5013934480,ORCID:0000-0003-4534-7318,1,undirected
OA:A5013934480,ORCID:0009-0000-1543-3958,1,undirected
OA:A5013960786,OA:A5025220592,1,undirected
OA:A5013960786,ORCID:0000-0002-0240-8793,1,undirected
OA:A5013960786,ORCID:0000-0002-9245-1006,1,undirected
OA:A5013960786,ORCID:0000-0003-0428-1666,1,undirected
OA:A5014052685,ORCID:0000-0003-4768-8095,1,undirected
OA:A5014067458,OA:A5109871578,1,undirected
OA:A5014067458,ORCID:0000-0003-2885-6049,1,undirected
OA:A5014093965,ORCID:0000-0002-7859-8351,1,undirected
OA:A5014093965,ORCID:0000-0003-1598-0454,1,undirected
OA:A5014121311,OA:A5035351750,5,undirected
OA:A5014121311,ORCID:0000-0001-6103-1052,4,undirected
OA:A5014121311,ORCID:0000-0001-7388-7632,1,undirected
OA:A5014121311,ORCID:0000-0002-1098-8900,5,undirected
OA:A5014121311,ORCID:0000-0002-3005-8946,7,undirected
OA:A5014191547,ORCID:0000-0003-3437-6914,1,undirected
OA:A5014269277,OA:A5062465473,1,undirected
OA:A5014269277,ORCID:0000-0001-6227-9068,1,undirected
OA:A5014269277,ORCID:0000-0002-2799-5947,1,undirected
OA:A5014269277,ORCID:0000-0003-0396-4270,1,undirected
OA:A5014300772,ORCID:0000-0002-1335-4057,1,undirected
OA:A5014300772,ORCID:0000-0002-8698-1764,1,undirected
OA:A5014300772,ORCID:0000-0002-9070-3732,1,undirected
OA:A5014301801,OA:A5065381457,1,undirected
OA:A5014301801,OA:A5077468979,1,undirected
OA:A5014301801,ORCID:0000-0002-5972-1764,1,undirected
OA:A5014313987,OA:A5087037057,1,undirected
OA:A5014313987,ORCID:0000-0001-6301-3763,1,undirected
OA:A5014313987,ORCID:0000-0003-1724-8259,1,undirected
OA:A5014361805,OA:A5018013410,2,undirected
OA:A5014361805,ORCID:0000-0001-6724-9108,2,undirected
OA:A5014361805,ORCID:0000-0002-8770-8874,2,undirected
OA:A5014361805,ORCID:0000-0003-2061-2330,2,undirected
OA:A5014361805,ORCID:0000-0003-3255-414X,2,undirected
OA:A5014362846,OA:A5100546023,1,undirected
OA:A5014362846,OA:A5108575325,1,undirected
OA:A5014362846,ORCID:0000-0002-5281-3885,1,undirected
OA:A5014362846,ORCID:0009-0001-5803-5906,1,undirected
OA:A5014503131,OA:A5067366525,1,undirected
OA:A5014509475,OA:A5057141654,1,undirected
OA:A5014509475,ORCID:0000-0002-0528-6007,1,undirected
OA:A5014520874,OA:A5110228320,1,undirected
OA:A5014520874,ORCID:0000-0001-5783-8486,1,undirected
OA:A5014520874,ORCID:0000-0003-2975-3201,1,undirected
OA:A5014550530,OA:A5027950123,3,undirected
OA:A5014550530,ORCID:0000-0002-2604-0962,1,undirected
OA:A5014550530,ORCID:0000-0002-6030-1871,1,undirected
OA:A5014550530,ORCID:0000-0002-6070-7150,2,undirected
OA:A5014550530,ORCID:0000-0002-6955-2837,5,undirected
OA:A5014550530,ORCID:0000-0002-7172-0043,1,undirected
OA:A5014550530,ORCID:0000-0002-8789-9447,1,undirected
OA:A5014550530,ORCID:0000-0003-1043-5940,1,undirected
OA:A5014550530,ORCID:0000-0003-1080-2720,3,undirected
OA:A5014715843,ORCID:0000-0002-7988-2012,1,undirected
OA:A5014753713,ORCID:0000-0001-8381-3645,1,undirected
OA:A5014753713,ORCID:0000-0003-0403-8121,1,undirected
OA:A5014755135,OA:A5065735956,1,undirected
OA:A5014755135,ORCID:0000-0001-8469-190X,1,undirected
OA:A5014755135,ORCID:0000-0002-3890-8618,1,undirected
OA:A5014755135,ORCID:0000-0002-5443-8353,1,undirected
OA:A5014755135,ORCID:0009-0000-5974-191X,1,undirected
OA:A5014759039,ORCID:0000-0002-6330-5202,1,undirected
OA:A5014832279,OA:A5112078363,1,undirected
OA:A5014832279,ORCID:0000-0002-9210-5269,1,undirected
OA:A5014936545,OA:A5067914430,1,undirected
OA:A5014936545,OA:A5075132827,1,undirected
OA:A5014936545,OA:A5080794109,1,undirected
OA:A5014936545,ORCID:0000-0001-8667-8872,1,undirected
OA:A5014936545,ORCID:0000-0003-3980-7947,1,undirected
OA:A5014937582,OA:A5080281064,1,undirected
OA:A5014937582,OA:A5084834179,1,undirected
OA:A5014937582,OA:A5110134007,1,undirected
OA:A5014937582,ORCID:0000-0001-6450-8071,1,undirected
OA:A5014937582,ORCID:0000-0002-6395-9046,1,undirected
OA:A5014938837,ORCID:0000-0002-4825-2093,1,undirected
OA:A5014957373,OA:A5109088779,1,undirected
OA:A5014957373,ORCID:0000-0002-3082-9974,1,undirected
OA:A5014957373,ORCID:0000-0002-7906-6293,1,undirected
OA:A5014957373,ORCID:0000-0003-0536-2409,1,undirected
OA:A5015012541,ORCID:0000-0002-9568-9247,1,undirected
OA:A5015012541,ORCID:0000-0003-2661-453X,1,undirected
OA:A5015017711,ORCID:0000-0003-0089-9688,1,undirected
OA:A5015070437,ORCID:0000-0003-3755-0770,1,undirected
OA:A5015098699,OA:A5063573273,1,undirected
OA:A5015098699,OA:A5112762302,1,undirected
OA:A5015124784,OA:A5046589607,2,undirected
OA:A5015124784,OA:A5075607857,2,undirected
OA:A5015124784,ORCID:0000-0002-2373-7158,2,undirected
OA:A5015136164,ORCID:0000-0002-9591-8572,1,undirected
OA:A5015136164,ORCID:0000-0003-3879-4363,1,undirected
OA:A5015222663,OA:A5032010324,1,undirected
OA:A5015222663,OA:A5103885994,1,undirected
OA:A5015222663,ORCID:0000-0003-1877-2298,1,undirected
OA:A5015268591,OA:A5046424539,1,undirected
OA:A5015268591,ORCID:0000-0002-8686-3741,1,undirected
OA:A5015268591,ORCID:0000-0003-2962-8515,1,undirected
OA:A5015268591,ORCID:0000-0003-4308-9781,1,undirected
OA:A5015359764,ORCID:0000-0001-9544-6520,1,undirected
OA:A5015359764,ORCID:0000-0002-0569-9944,1,undirected
OA:A5015367926,ORCID:0000-0003-3064-4475,1,undirected
OA:A5015401769,OA:A5104662107,1,undirected
OA:A5015401769,OA:A5110934885,1,undirected
OA:A5015401769,ORCID:0000-0002-4512-3800,1,undirected
OA:A5015401769,ORCID:0000-0002-9414-7972,1,undirected
OA:A5015455703,ORCID:0000-0002-1389-1856,1,undirected
OA:A5015455703,ORCID:0000-0003-0805-4129,1,undirected
OA:A5015479053,ORCID:0000-0002-9257-4276,1,undirected
OA:A5015479053,ORCID:0000-0003-0039-6407,1,undirected
OA:A5015479053,ORCID:0000-0003-1405-4408,1,undirected
OA:A5015479053,ORCID:0000-0003-4077-3553,1,undirected
OA:A5015480292,OA:A5109906653,1,undirected
OA:A5015480292,ORCID:0000-0001-8951-1541,1,undirected
OA:A5015508596,OA:A5032496075,1,undirected
OA:A5015508596,ORCID:0000-0001-8148-1114,1,undirected
OA:A5015522796,ORCID:0000-0002-2543-0993,1,undirected
OA:A5015561768,ORCID:0000-0002-0154-0039,1,undirected
OA:A5015561768,ORCID:0000-0003-0074-1864,1,undirected
OA:A5015587605,OA:A5088359815,1,undirected
OA:A5015681995,ORCID:0000-0002-3693-4388,1,undirected
OA:A5015777006,ORCID:0000-0002-4726-9491,1,undirected
OA:A5015777006,ORCID:0000-0002-5467-0144,1,undirected
OA:A5015777006,ORCID:0000-0003-2811-9356,1,undirected
OA:A5015777006,ORCID:0009-0005-0445-5082,1,undirected
OA:A5015884446,OA:A5063363098,1,undirected
OA:A5015884446,OA:A5067035627,1,undirected
OA:A5015884446,OA:A5079985630,1,undirected
OA:A5015888493,OA:A5089108422,1,undirected
OA:A5015888493,ORCID:0000-0002-6683-2737,1,undirected
OA:A5015888493,ORCID:0000-0003-4530-8108,1,undirected
OA:A5015951945,ORCID:0000-0001-8340-4155,1,undirected
OA:A5015951945,ORCID:0000-0002-3350-9597,1,undirected
OA:A5015975022,ORCID:0000-0002-4908-2321,1,undirected
OA:A5016025566,OA:A5055399462,1,undirected
OA:A5016025566,ORCID:0000-0002-0242-6908,1,undirected
OA:A5016025566,ORCID:0000-0003-2654-4367,1,undirected
OA:A5016046132,ORCID:0000-0002-7654-8174,1,undirected
OA:A5016052431,OA:A5066067768,1,undirected
OA:A5016052431,ORCID:0000-0001-6939-4798,1,undirected
OA:A5016052431,ORCID:0000-0001-8278-1442,1,undirected
OA:A5016052431,ORCID:0000-0002-0049-1896,1,undirected
OA:A5016052431,ORCID:0000-0002-1673-8953,1,undirected
OA:A5016052431,ORCID:0000-0003-1775-0249,1,undirected
OA:A5016086992,ORCID:0000-0002-8734-0328,1,undirected
OA:A5016086992,ORCID:0000-0003-2380-0134,1,undirected
OA:A5016101435,OA:A5090718376,1,undirected
OA:A5016109395,OA:A5111180258,1,undirected
OA:A5016109395,ORCID:0000-0002-9700-941X,1,undirected
OA:A5016220382,OA:A5089393511,1,undirected
OA:A5016220382,ORCID:0000-0001-7416-6458,1,undirected
OA:A5016220382,ORCID:0000-0001-7482-6188,1,undirected
OA:A5016220382,ORCID:0000-0002-1389-1856,1,undirected
OA:A5016220382,ORCID:0000-0002-1426-0570,1,undirected
OA:A5016220382,ORCID:0000-0002-6462-7692,1,undirected
OA:A5016220382,ORCID:0000-0003-2580-7495,1,undirected
OA:A5016220382,ORCID:0000-0003-4562-2906,1,undirected
OA:A5016233537,OA:A5062039389,1,undirected
OA:A5016233537,OA:A5075328544,1,undirected
OA:A5016233537,OA:A5109486190,1,undirected
OA:A5016233537,ORCID:0000-0002-4145-3992,1,undirected
OA:A5016269180,OA:A5021423605,1,undirected
OA:A5016269180,OA:A5049954318,1,undirected
OA:A5016269180,OA:A5057106097,1,undirected
OA:A5016269180,OA:A5069595680,1,undirected
OA:A5016297864,ORCID:0000-0001-8469-3024,1,undirected
OA:A5016297864,ORCID:0000-0003-1466-1929,1,undirected
OA:A5016297864,ORCID:0000-0003-2442-4388,1,undirected
OA:A5016297864,ORCID:0000-0003-2789-7172,1,undirected
OA:A5016330140,OA:A5075001151,1,undirected
OA:A5016330140,OA:A5088994878,1,undirected
OA:A5016330140,ORCID:0000-0002-7916-2576,1,undirected
OA:A5016330140,ORCID:0000-0003-0850-9744,1,undirected
OA:A5016401619,ORCID:0000-0001-9369-7553,1,undirected
OA:A5016401619,ORCID:0000-0002-4469-2841,1,undirected
OA:A5016401619,ORCID:0000-0002-5995-3207,1,undirected
OA:A5016401619,ORCID:0000-0003-3460-3750,1,undirected
OA:A5016412738,OA:A5016826402,1,undirected
OA:A5016412738,OA:A5033219315,1,undirected
OA:A5016412738,OA:A5071509885,1,undirected
OA:A5016412738,OA:A5086956496,1,undirected
OA:A5016412738,OA:A5103447035,1,undirected
OA:A5016412738,ORCID:0000-0002-8928-3400,1,undirected
OA:A5016416755,OA:A5029020599,1,undirected
OA:A5016522366,OA:A5044536733,1,undirected
OA:A5016522366,ORCID:0000-0002-4847-4614,1,undirected
OA:A5016539448,OA:A5072004257,1,undirected
OA:A5016539448,ORCID:0009-0007-5918-5520,1,undirected
OA:A5016684836,ORCID:0000-0001-7786-3486,1,undirected
OA:A5016705559,OA:A5065857738,1,undirected
OA:A5016705559,OA:A5110572553,1,undirected
OA:A5016705559,ORCID:0000-0001-8772-042X,1,undirected
OA:A5016741963,OA:A5046589607,1,undirected
OA:A5016741963,ORCID:0000-0002-2373-7158,1,undirected
OA:A5016826402,OA:A5033219315,1,undirected
OA:A5016826402,OA:A5071509885,1,undirected
OA:A5016826402,OA:A5086956496,1,undirected
OA:A5016826402,OA:A5103447035,1,undirected
OA:A5016826402,ORCID:0000-0002-8928-3400,1,undirected
OA:A5016870555,OA:A5112690488,1,undirected
OA:A5016870555,ORCID:0000-0002-7992-2029,1,undirected
OA:A5016948995,OA:A5080269298,1,undirected
OA:A5016948995,OA:A5109053693,1,undirected
OA:A5016950081,ORCID:0000-0002-4938-0732,1,undirected
OA:A5016950081,ORCID:0000-0002-5793-6091,1,undirected
OA:A5017131095,OA:A5057840924,1,undirected
OA:A5017131095,ORCID:0000-0001-5071-3349,1,undirected
OA:A5017131095,ORCID:0000-0003-2431-4824,1,undirected
OA:A5017189952,OA:A5035562559,1,undirected
OA:A5017189952,ORCID:0009-0008-8754-0865,1,undirected
OA:A5017206232,OA:A5031341163,1,undirected
OA:A5017206232,ORCID:0000-0002-1829-8787,1,undirected
OA:A5017242199,OA:A5036973350,2,undirected
OA:A5017242199,OA:A5112182993,1,undirected
OA:A5017242199,ORCID:0000-0001-6739-7442,1,undirected
OA:A5017242199,ORCID:0000-0002-7151-8451,1,undirected
OA:A5017378236,OA:A5112614941,1,undirected
OA:A5017378236,ORCID:0000-0002-7832-9944,1,undirected
OA:A5017378236,ORCID:0000-0003-4404-9212,1,undirected
OA:A5017416692,OA:A5032791839,1,undirected
OA:A5017416692,OA:A5059571617,1,undirected
OA:A5017416692,OA:A5108601088,1,undirected
OA:A5017416692,ORCID:0000-0002-6386-029X,1,undirected
OA:A5017416692,ORCID:0000-0002-7293-4246,1,undirected
OA:A5017416692,ORCID:0000-0003-0805-4129,1,undirected
OA:A5017416692,ORCID:0000-0003-2101-5175,1,undirected
OA:A5017416692,ORCID:0009-0006-4365-3759,1,undirected
OA:A5017437511,ORCID:0000-0001-7891-146X,1,undirected
OA:A5017453435,ORCID:0000-0001-9634-194X,1,undirected
OA:A5017453435,ORCID:0000-0002-2714-4958,1,undirected
OA:A5017453435,ORCID:0000-0002-3554-0766,1,undirected
OA:A5017453435,ORCID:0000-0002-5547-9990,1,undirected
OA:A5017467846,OA:A5060655212,1,undirected
OA:A5017467846,ORCID:0000-0002-1274-6702,1,undirected
OA:A5017467846,ORCID:0000-0002-9365-1069,1,undirected
OA:A5017467846,ORCID:0000-0003-1191-3238,1,undirected
OA:A5017481643,ORCID:0000-0001-6083-4283,1,undirected
OA:A5017481643,ORCID:0000-0001-9084-6373,1,undirected
OA:A5017538543,ORCID:0000-0002-5996-7801,1,undirected
OA:A5017538543,ORCID:0000-0002-6091-6067,1,undirected
OA:A5017807041,OA:A5091527821,1,undirected
OA:A5017819238,OA:A5029444532,2,undirected
OA:A5017834143,OA:A5039127323,1,undirected
OA:A5017834143,OA:A5072005180,1,undirected
OA:A5017834143,ORCID:0000-0002-3030-8474,1,undirected
OA:A5017846329,ORCID:0000-0001-5258-4464,1,undirected
OA:A5017846329,ORCID:0000-0002-3192-9491,1,undirected
OA:A5017846329,ORCID:0000-0002-6153-7712,1,undirected
OA:A5017873978,OA:A5070893783,1,undirected
OA:A5017938947,ORCID:0000-0001-8981-3144,1,undirected
OA:A5017938947,ORCID:0000-0001-9705-0757,1,undirected
OA:A5017938947,ORCID:0000-0002-1863-4066,1,undirected
OA:A5017938947,ORCID:0000-0002-8886-0894,1,undirected
OA:A5018013410,ORCID:0000-0001-6724-9108,2,undirected
OA:A5018013410,ORCID:0000-0002-8770-8874,2,undirected
OA:A5018013410,ORCID:0000-0003-2061-2330,2,undirected
OA:A5018013410,ORCID:0000-0003-3255-414X,2,undirected
OA:A5018102445,ORCID:0000-0002-4019-0393,1,undirected
OA:A5018102445,ORCID:0000-0002-4068-8132,1,undirected
OA:A5018102445,ORCID:0000-0002-5583-5094,1,undirected
OA:A5018109529,ORCID:0000-0001-7921-8552,1,undirected
OA:A5018109529,ORCID:0000-0002-4289-4204,1,undirected
OA:A5018109529,ORCID:0009-0009-9607-9342,1,undirected
OA:A5018156455,OA:A5078004772,1,undirected
OA:A5018156455,ORCID:0000-0002-9834-2425,1,undirected
OA:A5018193660,OA:A5036167115,1,undirected
OA:A5018193660,OA:A5039723337,1,undirected
OA:A5018193660,OA:A5103882236,1,undirected
OA:A5018193660,ORCID:0000-0001-7542-8560,1,undirected
OA:A5018193660,ORCID:0000-0001-8681-2728,1,undirected
OA:A5018193660,ORCID:0000-0002-0778-8975,1,undirected
OA:A5018193660,ORCID:0000-0002-2184-3459,1,undirected
OA:A5018193660,ORCID:0000-0002-5996-7801,1,undirected
OA:A5018193660,ORCID:0000-0003-1369-0293,2,undirected
OA:A5018205195,ORCID:0000-0001-8567-5952,1,undirected
OA:A5018205195,ORCID:0000-0003-0875-6702,1,undirected
OA:A5018252263,ORCID:0000-0002-6852-5167,1,undirected
OA:A5018252263,ORCID:0000-0003-2732-6265,1,undirected
OA:A5018277533,ORCID:0000-0001-9057-9121,1,undirected
OA:A5018277533,ORCID:0000-0002-0353-1910,1,undirected
OA:A5018277533,ORCID:0000-0002-8996-4484,1,undirected
OA:A5018277533,ORCID:0000-0003-0432-5569,1,undirected
OA:A5018277533,ORCID:0000-0003-0646-217X,1,undirected
OA:A5018277533,ORCID:0000-0003-2072-5829,1,undirected
OA:A5018314406,OA:A5035651628,1,undirected
OA:A5018314406,OA:A5071954759,1,undirected
OA:A5018361772,OA:A5060688493,1,undirected
OA:A5018361772,OA:A5085917113,1,undirected
OA:A5018361772,ORCID:0000-0002-0528-7667,2,undirected
OA:A5018402750,ORCID:0000-0001-5752-1112,1,undirected
OA:A5018402750,ORCID:0000-0002-1842-3226,1,undirected
OA:A5018402750,ORCID:0000-0003-4269-1826,1,undirected
OA:A5018452691,ORCID:0000-0001-8951-1541,2,undirected
OA:A5018455568,OA:A5111384120,1,undirected
OA:A5018455568,ORCID:0000-0002-1577-2738,1,undirected
OA:A5018455568,ORCID:0000-0002-9370-4837,1,undirected
OA:A5018493477,ORCID:0000-0001-7975-9041,1,undirected
OA:A5018659302,OA:A5057125740,1,undirected
OA:A5018659302,ORCID:0000-0002-2947-5822,1,undirected
OA:A5018731556,OA:A5066601473,1,undirected
OA:A5018731556,OA:A5068014450,1,undirected
OA:A5018731556,ORCID:0000-0001-9273-9627,1,undirected
OA:A5018731556,ORCID:0009-0001-1609-6815,1,undirected
OA:A5018786369,ORCID:0000-0003-2583-7942,1,undirected
OA:A5018787601,ORCID:0000-0001-7210-3955,1,undirected
OA:A5018794906,ORCID:0000-0003-0862-7150,1,undirected
OA:A5018794906,ORCID:0000-0003-1134-5971,1,undirected
OA:A5018794906,ORCID:0009-0003-0842-0843,1,undirected
OA:A5018819896,OA:A5112732485,1,undirected
OA:A5018819896,ORCID:0000-0001-9602-4610,1,undirected
OA:A5018819896,ORCID:0000-0002-8408-6205,2,undirected
OA:A5018819896,ORCID:0009-0000-9662-0105,3,undirected
OA:A5018866822,OA:A5092954208,1,undirected
OA:A5018866822,ORCID:0000-0001-7435-3632,2,undirected
OA:A5018866822,ORCID:0000-0002-8470-3568,2,undirected
OA:A5018879415,OA:A5029761417,1,undirected
OA:A5018879415,ORCID:0000-0002-2914-8063,1,undirected
OA:A5018879415,ORCID:0000-0002-2971-6219,1,undirected
OA:A5018952952,OA:A5050346506,1,undirected
OA:A5018952952,OA:A5085837820,1,undirected
OA:A5018952952,ORCID:0000-0001-8008-5312,1,undirected
OA:A5018952952,ORCID:0000-0002-9728-0517,2,undirected
OA:A5018952952,ORCID:0000-0003-3666-328X,1,undirected
OA:A5018954657,OA:A5061396853,3,undirected
OA:A5019003363,OA:A5068889579,1,undirected
OA:A5019003363,OA:A5109906653,1,undirected
OA:A5019003363,ORCID:0000-0001-8951-1541,1,undirected
OA:A5019126343,ORCID:0000-0001-7616-7139,1,undirected
OA:A5019126343,ORCID:0000-0002-4866-0898,1,undirected
OA:A5019126343,ORCID:0000-0002-6621-025X,1,undirected
OA:A5019172326,ORCID:0000-0002-2448-6450,1,undirected
OA:A5019172326,ORCID:0000-0003-0769-3236,1,undirected
OA:A5019180160,OA:A5074125034,1,undirected
OA:A5019180160,OA:A5091896564,1,undirected
OA:A5019238904,ORCID:0000-0002-0838-2299,1,undirected
OA:A5019277575,OA:A5050272696,1,undirected
OA:A5019277575,ORCID:0000-0002-5388-8360,1,undirected
OA:A5019277575,ORCID:0000-0002-8591-5191,1,undirected
OA:A5019299538,OA:A5112602142,1,undirected
OA:A5019299538,ORCID:0000-0002-0444-9038,1,undirected
OA:A5019299538,ORCID:0000-0002-5367-3976,1,undirected
OA:A5019299538,ORCID:0000-0002-8829-9961,1,undirected
OA:A5019299538,ORCID:0000-0003-1728-7856,1,undirected
OA:A5019301394,OA:A5047321738,1,undirected
OA:A5019301394,OA:A5092179767,1,undirected
OA:A5019301394,OA:A5092179768,1,undirected
OA:A5019301394,OA:A5092179769,1,undirected
OA:A5019301394,OA:A5092179770,1,undirected
OA:A5019301394,OA:A5100571993,1,undirected
OA:A5019301394,OA:A5109614600,1,undirected
OA:A5019329090,ORCID:0000-0002-5180-6288,1,undirected
OA:A5019338948,ORCID:0000-0001-6577-5243,1,undirected
OA:A5019338948,ORCID:0000-0002-0986-7650,1,undirected
OA:A5019338948,ORCID:0000-0002-6456-1021,1,undirected
OA:A5019392958,OA:A5027580359,1,undirected
OA:A5019392958,OA:A5033931585,1,undirected
OA:A5019392958,OA:A5110201677,1,undirected
OA:A5019392958,OA:A5110270244,1,undirected
OA:A5019392958,ORCID:0000-0002-6957-4593,1,undirected
OA:A5019392958,ORCID:0000-0002-7729-1884,1,undirected
