OriginalPersonID,GlobalPersonID,AuthorFullName,Orcid,OpenAlexAuthorIDs
OA:A5051823916,OA:A5051823916,"NABILA, NURDIN",,https://openalex.org/A5051823916
OA:A5051829180,OA:A5051829180,"GEORGE, PANAGIOTOU",,https://openalex.org/A5051829180
OA:A5051832757,OA:A5051832757,"DANA, R. CHANDLER",,https://openalex.org/A5051832757
OA:A5051910920,OA:A5051910920,"WALTER, W. POWELL",,https://openalex.org/A5051910920
OA:A5051938488,OA:A5051938488,"JAN-CHRISTOPH, STEINMANN",,https://openalex.org/A5051938488
OA:A5051968341,OA:A5051968341,"MYA, R. PRONSCHINSKE",,https://openalex.org/A5051968341
OA:A5051995264,OA:A5051995264,"CHRISTOPHER, L. SHOOK",,https://openalex.org/A5051995264
OA:A5052009750,OA:A5052009750,"AUKE, IJSSELSTEIN",,https://openalex.org/A5052009750
OA:A5052024245,OA:A5052024245,"LINDA, MILLER",,https://openalex.org/A5052024245
OA:A5052031405,OA:A5052031405,"PETER, FLUHRER",,https://openalex.org/A5052031405
OA:A5052053586,OA:A5052053586,"LOUIS, JACQUES FILION",,https://openalex.org/A5052053586
OA:A5052054939,OA:A5052054939,"NWAMAKA, A. ANAZA",,https://openalex.org/A5052054939
OA:A5052133070,OA:A5052133070,"SEBASTIANO, A. DELRE",,https://openalex.org/A5052133070
OA:A5052172969,OA:A5052172969,"FRED, MCDOUGALL",,https://openalex.org/A5052172969
OA:A5052173573,OA:A5052173573,"JOSEPH, O. RENTZ",,https://openalex.org/A5052173573
OA:A5052268822,OA:A5052268822,"DAG, SORBOM",,https://openalex.org/A5052268822
OA:A5052321542,OA:A5052321542,"PETER, H. FRIESEN",,https://openalex.org/A5052321542
OA:A5052370489,OA:A5052370489,"PANAGIOTA, SAPOUNA",,https://openalex.org/A5052370489
OA:A5052375807,OA:A5052375807,"GEORGE, S. YIP",,https://openalex.org/A5052375807
OA:A5052481571,OA:A5052481571,"WULANSARI, PRASETYANINGTYAS",,https://openalex.org/A5052481571
OA:A5052516899,OA:A5052516899,"MANUNYA, CHUNHAVUTHIYANON",,https://openalex.org/A5052516899
OA:A5052541760,OA:A5052541760,"MUSHTAQ, LUQMANI",,https://openalex.org/A5052541760
OA:A5052560157,OA:A5052560157,"BRETT, A. BOYLE",,https://openalex.org/A5052560157
OA:A5052605277,OA:A5052605277,"PUSHKALA, RAMAN",,https://openalex.org/A5052605277
OA:A5052615693,OA:A5052615693,"M., DE VRIES",,https://openalex.org/A5052615693
OA:A5052728740,OA:A5052728740,"WILLIAM, DENNIS",,https://openalex.org/A5052728740
OA:A5052762116,OA:A5052762116,"YANHONG, JIANG",,https://openalex.org/A5052762116
OA:A5052764754,OA:A5052764754,"SHIVA, EBNEYAMINI",,https://openalex.org/A5052764754
OA:A5052785443,OA:A5052785443,"JULIE, MULLIGAN",,https://openalex.org/A5052785443
OA:A5052805871,OA:A5052805871,"LEE, C. SIMMONS",,https://openalex.org/A5052805871
OA:A5052827530,OA:A5052827530,"MAX, NOHE",,https://openalex.org/A5052827530
OA:A5052872465,OA:A5052872465,"ADELINA, EMINI",,https://openalex.org/A5052872465
OA:A5052923009,OA:A5052923009,"SHEENA, WESTWOOD",,https://openalex.org/A5052923009
OA:A5052929193,OA:A5052929193,"LETTICE, RUTASHOBYA",,https://openalex.org/A5052929193
OA:A5052951108,OA:A5052951108,"NANCY, M. LEVENBURG",,https://openalex.org/A5052951108
OA:A5052956410,OA:A5052956410,"JEFF, GOLD",,https://openalex.org/A5052956410
OA:A5053031014,OA:A5053031014,"LOUIS, A. ROUSSOS",,https://openalex.org/A5053031014
OA:A5053115368,OA:A5053115368,"CHENG-SUANG, HENG",,https://openalex.org/A5053115368
OA:A5053138941,OA:A5053138941,"DARYLE, W. MORGAN",,https://openalex.org/A5053138941
OA:A5053182510,OA:A5053182510,"JUDY, D. OLIAN",,https://openalex.org/A5053182510
OA:A5053188839,OA:A5053188839,"YAIR, AHARONI",,https://openalex.org/A5053188839
OA:A5053204013,OA:A5053204013,DENNY BERNARDUS,,https://openalex.org/A5053204013
OA:A5053205150,OA:A5053205150,"MOHAMAD, SAPARUDIN",,https://openalex.org/A5053205150
OA:A5053210969,OA:A5053210969,"OLIVER, BENNETT",,https://openalex.org/A5053210969
OA:A5053311073,OA:A5053311073,"HAZUKI, M. SUGAWARA",,https://openalex.org/A5053311073
OA:A5053369032,OA:A5053369032,"MARINA, PUZAKOVA",,https://openalex.org/A5053369032
OA:A5053380359,OA:A5053380359,"ALEKSANDRA, KARPOVA",,https://openalex.org/A5053380359
OA:A5053418792,OA:A5053418792,"SOBHI, MOHD ISHAK",,https://openalex.org/A5053418792
OA:A5053423933,OA:A5053423933,"TONY, C. GARRETT",,https://openalex.org/A5053423933
OA:A5053520462,OA:A5053520462,"LUN-CHUNG, TZENG",,https://openalex.org/A5053520462
OA:A5053527128,OA:A5053527128,"DONA, DECAROLIS",,https://openalex.org/A5053527128
OA:A5053585012,OA:A5053585012,"RUTH, LYNN MCQUIRTER",,https://openalex.org/A5053585012
OA:A5053626454,OA:A5053626454,"TERESA, JOYCE COVIN",,https://openalex.org/A5053626454
OA:A5053646838,OA:A5053646838,"FILIPE, QUEVEDO PIRES DE OLIVEIRA E SILVA",,https://openalex.org/A5053646838
OA:A5053663683,OA:A5053663683,"LOUIS, W. STERN",,https://openalex.org/A5053663683
OA:A5053678722,OA:A5053678722,ZEINAB FATHOLLAHZADEH,,https://openalex.org/A5053678722
OA:A5053679943,OA:A5053679943,"NICOLA, FISH",,https://openalex.org/A5053679943
OA:A5053687707,OA:A5053687707,SYED IBN-UL-HASSAN,,https://openalex.org/A5053687707
OA:A5053722697,OA:A5053722697,"OMAR, AHMAD ALSERHAN",,https://openalex.org/A5053722697
OA:A5053766561,OA:A5053766561,"PAMELA, D. OWENS",,https://openalex.org/A5053766561
OA:A5053814416,OA:A5053814416,"VICTORIA, BRENDA NAKKU",,https://openalex.org/A5053814416
OA:A5053827682,OA:A5053827682,"GRIGORIOS, ZONTANOS",,https://openalex.org/A5053827682
OA:A5053847180,OA:A5053847180,"CESAR, CAMISON‐ZORNOZA",,https://openalex.org/A5053847180
OA:A5053901514,OA:A5053901514,"ANH, NGUYEN TRAM TRAN",,https://openalex.org/A5053901514
OA:A5054002388,OA:A5054002388,"ROBERT, W. NASON",,https://openalex.org/A5054002388
OA:A5054097078,OA:A5054097078,"MARK, VAN DER MEER",,https://openalex.org/A5054097078
OA:A5054148263,OA:A5054148263,"TERRY, L. BESSER",,https://openalex.org/A5054148263
OA:A5054149176,OA:A5054149176,"PRADEEP, GOPALAKRISHNA",,https://openalex.org/A5054149176
OA:A5054209822,OA:A5054209822,"SOMCHAI, HATCHALEELAHA",,https://openalex.org/A5054209822
OA:A5054251309,OA:A5054251309,"MINNA, ROLLINS",,https://openalex.org/A5054251309
OA:A5054265752,OA:A5054265752,"ALLADI, VENKATESH",,https://openalex.org/A5054265752
OA:A5054272646,OA:A5054272646,"PETER, WOLCOTT",,https://openalex.org/A5054272646
OA:A5054337180,OA:A5054337180,"FRANK, A. FRATOE",,https://openalex.org/A5054337180
OA:A5054388269,OA:A5054388269,"BRUCE, MILLETT",,https://openalex.org/A5054388269
OA:A5054455170,OA:A5054455170,"MALAM, SALIHU SABIU",,https://openalex.org/A5054455170
OA:A5054478474,OA:A5054478474,"LIVIA, BIZIKOVA",,https://openalex.org/A5054478474
OA:A5054544441,OA:A5054544441,"ED, CONLON",,https://openalex.org/A5054544441
OA:A5054603205,OA:A5054603205,"OVE, JENSEN",,https://openalex.org/A5054603205
OA:A5054608256,OA:A5054608256,"DANIELE, PENNA",,https://openalex.org/A5054608256
OA:A5054617916,OA:A5054617916,"MICHAEL, D. ENSLEY",,https://openalex.org/A5054617916
OA:A5054626674,OA:A5054626674,"ROBERT, H. ROSENFIELD",,https://openalex.org/A5054626674
OA:A5054634139,OA:A5054634139,"SARAH, OBSEQUIO NAMOCO",,https://openalex.org/A5054634139
OA:A5054645093,OA:A5054645093,"PIERRE, J. RICHARD",,https://openalex.org/A5054645093
OA:A5054767750,OA:A5054767750,"WOUT, THEODOOR KOELEWIJN",,https://openalex.org/A5054767750
OA:A5054828061,OA:A5054828061,"ADNAN, MAALAOUI",,https://openalex.org/A5054828061
OA:A5054866840,OA:A5054866840,"MARIA, ANNE SKAATES",,https://openalex.org/A5054866840
OA:A5054882507,OA:A5054882507,"JANA, KOLLAT",,https://openalex.org/A5054882507
OA:A5054892477,OA:A5054892477,"SANDRA, HOGARTH‐SCOTT",,https://openalex.org/A5054892477
OA:A5054895514,OA:A5054895514,JANET CARRUTHERS,,https://openalex.org/A5054895514
OA:A5054957460,OA:A5054957460,PUTU YUDI SETIAWAN,,https://openalex.org/A5054957460
OA:A5055014953,OA:A5055014953,"KAUI-HWANG, CHEN",,https://openalex.org/A5055014953
OA:A5055098722,OA:A5055098722,MOHAMMAD HAMDI AL KHASAWNEH,,https://openalex.org/A5055098722
OA:A5055113626,OA:A5055113626,"KILENTHONG, PITSAMORN",,https://openalex.org/A5055113626
OA:A5055121265,OA:A5055121265,"NASTARAN, PEDROOD",,https://openalex.org/A5055121265
OA:A5055131207,OA:A5055131207,"LUV, SINGH",,https://openalex.org/A5055131207
OA:A5055146565,OA:A5055146565,"BOB, RITCHIE",,https://openalex.org/A5055146565
OA:A5055205991,OA:A5055205991,"TIMOTHY, P. O’KEEFE",,https://openalex.org/A5055205991
OA:A5055252170,OA:A5055252170,"HUGH, QING WANG",,https://openalex.org/A5055252170
OA:A5055309326,OA:A5055309326,"DOMINIK, ECKSTEIN",,https://openalex.org/A5055309326
OA:A5055399462,OA:A5055399462,"INGRID, VERHEUL",,https://openalex.org/A5055399462
OA:A5055406398,OA:A5055406398,"ADIA, HARVEY WINGFIELD",,https://openalex.org/A5055406398
OA:A5055407392,OA:A5055407392,"MARY, ANN VON GLINOW",,https://openalex.org/A5055407392
OA:A5055418217,OA:A5055418217,"HANNA, LEE",,https://openalex.org/A5055418217
OA:A5055452272,OA:A5055452272,TOONG HAI SAM,,https://openalex.org/A5055452272
OA:A5055581330,OA:A5055581330,"JEAN-MARIE, BOULE",,https://openalex.org/A5055581330
OA:A5055622850,OA:A5055622850,"ZOE, CULLEN",,https://openalex.org/A5055622850
OA:A5055698894,OA:A5055698894,"SANDER, WUBBEN",,https://openalex.org/A5055698894
OA:A5055729457,OA:A5055729457,"ALHUSSAIN, ALI SAHLI",,https://openalex.org/A5055729457
OA:A5055891815,OA:A5055891815,"KEITH, S. GLANCEY",,https://openalex.org/A5055891815
OA:A5055956957,OA:A5055956957,"WANG, YE-JING",,https://openalex.org/A5055956957
OA:A5055979138,OA:A5055979138,"JUDITH, ANNE GARRETSON FOLSE",,https://openalex.org/A5055979138
OA:A5056022875,OA:A5056022875,"KIMMO, ALAJOUTSIJARVI",,https://openalex.org/A5056022875
OA:A5056032907,OA:A5056032907,"WILSON, IRVINE",,https://openalex.org/A5056032907
OA:A5056046398,OA:A5056046398,"HYOWON, HYUN",,https://openalex.org/A5056046398
OA:A5056059887,OA:A5056059887,"DETRA, Y. MONTOYA",,https://openalex.org/A5056059887
OA:A5056084432,OA:A5056084432,"EVDOKIA, VACHAROGLOU",,https://openalex.org/A5056084432
OA:A5056089239,OA:A5056089239,"KAREN, L. BECKER-OLSEN",,https://openalex.org/A5056089239
OA:A5056179048,OA:A5056179048,"MILORAD, M. NOVICEVIC",,https://openalex.org/A5056179048
OA:A5056226719,OA:A5056226719,"VICTOR, CUI",,https://openalex.org/A5056226719
OA:A5056321255,OA:A5056321255,"NIRMAL, SETHIA",,https://openalex.org/A5056321255
OA:A5056323090,OA:A5056323090,"XIANGMING, TAO",,https://openalex.org/A5056323090
OA:A5056406543,OA:A5056406543,"MOEZ, LIMAYEM",,https://openalex.org/A5056406543
OA:A5056407084,OA:A5056407084,"CHUA, KIM AIK",,https://openalex.org/A5056407084
OA:A5056408660,OA:A5056408660,"ET, AL. AHMED",,https://openalex.org/A5056408660
OA:A5056500129,OA:A5056500129,"JOSELLE, DAGNES",,https://openalex.org/A5056500129
OA:A5056507539,OA:A5056507539,"KATHARINA, H WIESEMEYER",,https://openalex.org/A5056507539
OA:A5056523371,OA:A5056523371,"ANDREW, C BURKEMPER",,https://openalex.org/A5056523371
OA:A5056654683,OA:A5056654683,"KIRSTY, GOLDING",,https://openalex.org/A5056654683
OA:A5056655111,OA:A5056655111,"JOANN, C. CARLAND",,https://openalex.org/A5056655111
OA:A5056659395,OA:A5056659395,"PELIN, DENIZ TEKNECI",,https://openalex.org/A5056659395
OA:A5056681766,OA:A5056681766,"JENNIFER, YURCHISIN",,https://openalex.org/A5056681766
OA:A5056803696,OA:A5056803696,"ASHLEY, ROLAND LYE",,https://openalex.org/A5056803696
OA:A5056827166,OA:A5056827166,"BEATRIZ, IRUN",,https://openalex.org/A5056827166
OA:A5056856750,OA:A5056856750,"JONAS, VOR DEM ESCHE",,https://openalex.org/A5056856750
OA:A5056885026,OA:A5056885026,"DEE, ALLEN",,https://openalex.org/A5056885026
OA:A5056903564,OA:A5056903564,"EDWIN, A. LOCKE",,https://openalex.org/A5056903564
OA:A5056933080,OA:A5056933080,"CHIH-JEN, CHIU",,https://openalex.org/A5056933080
OA:A5056956366,OA:A5056956366,"SHEENA, NIXON",,https://openalex.org/A5056956366
OA:A5057003222,OA:A5057003222,"SANDRA, L. FIELDEN",,https://openalex.org/A5057003222
OA:A5057058354,OA:A5057058354,"ANJA, PLUMEYER",,https://openalex.org/A5057058354
OA:A5057072097,OA:A5057072097,"CLAIRE, ARPA",,https://openalex.org/A5057072097
OA:A5057106097,OA:A5057106097,"VALERIE, S. FOLKES",,https://openalex.org/A5057106097
OA:A5057125740,OA:A5057125740,"NORMAN, L. CHERVANY",,https://openalex.org/A5057125740
OA:A5057135459,OA:A5057135459,"CAROLYN, FINDLEY MUSGROVE",,https://openalex.org/A5057135459
OA:A5057141654,OA:A5057141654,"DON, PROCTOR",,https://openalex.org/A5057141654
OA:A5057186744,OA:A5057186744,ALTANTE DESIREE BIBOUM,,https://openalex.org/A5057186744
OA:A5057207718,OA:A5057207718,"KATE, E. WINSTONE",,https://openalex.org/A5057207718
OA:A5057217258,OA:A5057217258,"VANCE, H. FRIED",,https://openalex.org/A5057217258
OA:A5057230713,OA:A5057230713,"JO, HEITGER",,https://openalex.org/A5057230713
OA:A5057249664,OA:A5057249664,"BUSISIWE, MBUYISA",,https://openalex.org/A5057249664
OA:A5057258291,OA:A5057258291,"RAPHAEL, KWAME BAKU",,https://openalex.org/A5057258291
OA:A5057284058,OA:A5057284058,"GEOFFREY, R. DURDEN",,https://openalex.org/A5057284058
OA:A5057285672,OA:A5057285672,"LASSE, MITRONEN",,https://openalex.org/A5057285672
OA:A5057316896,OA:A5057316896,"PAUL, C.S. WU",,https://openalex.org/A5057316896
OA:A5057381488,OA:A5057381488,"FATTANEH, ALIZADEH MESHKANI",,https://openalex.org/A5057381488
OA:A5057430769,OA:A5057430769,RACHATAWAN LIMKANCHANAPA,,https://openalex.org/A5057430769
OA:A5057537354,OA:A5057537354,WISDOM APEDO DEKU,,https://openalex.org/A5057537354
OA:A5057597948,OA:A5057597948,"MARIO, FRANCESCO SCHLITZER",,https://openalex.org/A5057597948
OA:A5057684447,OA:A5057684447,"SARAH, AYALA",,https://openalex.org/A5057684447
OA:A5057687349,OA:A5057687349,"SUNHAE, LEE",,https://openalex.org/A5057687349
OA:A5057735995,OA:A5057735995,"TITI, PRABAWA SUSILOWATI",,https://openalex.org/A5057735995
OA:A5057753106,OA:A5057753106,"TIEN‐SHANG, LEE",,https://openalex.org/A5057753106
OA:A5057799842,OA:A5057799842,"RIKU, LAANTI",,https://openalex.org/A5057799842
OA:A5057818388,OA:A5057818388,"THORSTEN, WIESEL",,https://openalex.org/A5057818388
OA:A5057837840,OA:A5057837840,"KAJ, U. KOSKINEN",,https://openalex.org/A5057837840
OA:A5057840924,OA:A5057840924,"STEFANIE, FRIEDEBORN",,https://openalex.org/A5057840924
OA:A5057854069,OA:A5057854069,"ASHWANI, BISHNOI",,https://openalex.org/A5057854069
OA:A5057899790,OA:A5057899790,"OKWUDILI, O. ONIANWA",,https://openalex.org/A5057899790
OA:A5057959991,OA:A5057959991,"SUBHAMAY, DEB",,https://openalex.org/A5057959991
OA:A5058023490,OA:A5058023490,"AREZOU, HARRAF",,https://openalex.org/A5058023490
OA:A5058057212,OA:A5058057212,"ANDRAS, BAUER",,https://openalex.org/A5058057212
OA:A5058072043,OA:A5058072043,"SUNIL, EREVELLES",,https://openalex.org/A5058072043
OA:A5058190830,OA:A5058190830,"DINELI, R MATHER",,https://openalex.org/A5058190830
OA:A5058283329,OA:A5058283329,"TOMAS, CHAMORRO‐PREMUZIC",,https://openalex.org/A5058283329
OA:A5058340645,OA:A5058340645,HANIS SYAZWANI KAMARUDIN,,https://openalex.org/A5058340645
OA:A5058371831,OA:A5058371831,"RADJABU, MAYUTO",,https://openalex.org/A5058371831
OA:A5058390518,OA:A5058390518,"JAMES, M. LOVELAND",,https://openalex.org/A5058390518
OA:A5058409184,OA:A5058409184,"JOSHUA, BIENSTOCK",,https://openalex.org/A5058409184
OA:A5058412750,OA:A5058412750,"MIKLOS, DOBAK",,https://openalex.org/A5058412750
OA:A5058449862,OA:A5058449862,"ROBERT, F. HURLEY",,https://openalex.org/A5058449862
OA:A5058483411,OA:A5058483411,AUDITA NUVRIASARI,,https://openalex.org/A5058483411
OA:A5058490533,OA:A5058490533,"GERRY, JOHNSON",,https://openalex.org/A5058490533
OA:A5058492412,OA:A5058492412,"BRUCE, KOGUT",,https://openalex.org/A5058492412
OA:A5058500238,OA:A5058500238,"TING-YU, CHUEH",,https://openalex.org/A5058500238
OA:A5058562852,OA:A5058562852,"GEORG, LICHT",,https://openalex.org/A5058562852
OA:A5058598939,OA:A5058598939,"SUSAN, M. DONNELL",,https://openalex.org/A5058598939
OA:A5058605578,OA:A5058605578,"JOVAN, GRAHOVAC",,https://openalex.org/A5058605578
OA:A5058644518,OA:A5058644518,"FRANCES, J. MILLIKEN",,https://openalex.org/A5058644518
OA:A5058654616,OA:A5058654616,"HARRY, V. ROBERTS",,https://openalex.org/A5058654616
OA:A5058687923,OA:A5058687923,"ALINA, KIRAN",,https://openalex.org/A5058687923
OA:A5058688646,OA:A5058688646,"LISA, V. MCCULLEY",,https://openalex.org/A5058688646
OA:A5058716119,OA:A5058716119,"SØREN, HENNING JENSEN",,https://openalex.org/A5058716119
OA:A5058790825,OA:A5058790825,"ROBIN, MANNICOM",,https://openalex.org/A5058790825
OA:A5058851038,OA:A5058851038,"SHAHID, N. BHUIAN",,https://openalex.org/A5058851038
OA:A5058904530,OA:A5058904530,"RASOOL, LAVAEI ADARYANI",,https://openalex.org/A5058904530
OA:A5058920728,OA:A5058920728,"HARRY, J. SAPIENZA",,https://openalex.org/A5058920728
OA:A5058928550,OA:A5058928550,"HALE, CELIKKAN",,https://openalex.org/A5058928550
OA:A5058944552,OA:A5058944552,"MIMI, AMINAH BINTI WAN NORDIN",,https://openalex.org/A5058944552
OA:A5059010092,OA:A5059010092,"TETE, LYU",,https://openalex.org/A5059010092
OA:A5059093258,OA:A5059093258,"WOOK, KO",,https://openalex.org/A5059093258
OA:A5059188713,OA:A5059188713,"HENRIQUE, CASSIANO NASCIMENTO DE OLIVEIRA",,https://openalex.org/A5059188713
OA:A5059214528,OA:A5059214528,"JANET, G. HAMILTON",,https://openalex.org/A5059214528
OA:A5059283604,OA:A5059283604,"MAHWISH, PARVEEN",,https://openalex.org/A5059283604
OA:A5059328219,OA:A5059328219,"MICHAEL, E. SOBEL",,https://openalex.org/A5059328219
OA:A5059377953,OA:A5059377953,"H., H. SPANGENBERRG",,https://openalex.org/A5059377953
OA:A5059456704,OA:A5059456704,"PAMELA, S. LEWIS",,https://openalex.org/A5059456704
OA:A5059509680,OA:A5059509680,"NORIAH, RAMLI",,https://openalex.org/A5059509680
OA:A5059553619,OA:A5059553619,"MAIJA, YLINEN",,https://openalex.org/A5059553619
OA:A5059571617,OA:A5059571617,"DWANE, H. DEAN",,https://openalex.org/A5059571617
OA:A5059589884,OA:A5059589884,CHIDNMA JULIUS AZUBUIKE,,https://openalex.org/A5059589884
OA:A5059607808,OA:A5059607808,"ISOBEL, DOOLE",,https://openalex.org/A5059607808
OA:A5059644794,OA:A5059644794,"ANDREW, S. GROVE",,https://openalex.org/A5059644794
OA:A5059704873,OA:A5059704873,"AURELIA, DURAND",,https://openalex.org/A5059704873
OA:A5059721466,OA:A5059721466,"CATHERINE, HAKIM",,https://openalex.org/A5059721466
OA:A5059746513,OA:A5059746513,"JULIUS, DAMMS",,https://openalex.org/A5059746513
OA:A5059750645,OA:A5059750645,"DAVID, H. SILVERA",,https://openalex.org/A5059750645
OA:A5059795359,OA:A5059795359,"JAMES, N. BARON",,https://openalex.org/A5059795359
OA:A5059813032,OA:A5059813032,"FREEK, VERMEULEN",,https://openalex.org/A5059813032
OA:A5059840580,OA:A5059840580,"CHRISTOPHE, LEYRONAS",,https://openalex.org/A5059840580
OA:A5059868810,OA:A5059868810,"LISA, JANE HEWERDINE",,https://openalex.org/A5059868810
OA:A5059936951,OA:A5059936951,"DAVID, J. DENIS",,https://openalex.org/A5059936951
OA:A5059942606,OA:A5059942606,"TALAI, OSMONBEKOV",,https://openalex.org/A5059942606
OA:A5059975452,OA:A5059975452,"ANDREW, P. TIX",,https://openalex.org/A5059975452
OA:A5059991275,OA:A5059991275,"ANTHONY, PECOTICH",,https://openalex.org/A5059991275
OA:A5060072832,OA:A5060072832,"BEATA, KUPIEC‐TEAHAN",,https://openalex.org/A5060072832
OA:A5060111681,OA:A5060111681,"DOV, DVIR",,https://openalex.org/A5060111681
OA:A5060118944,OA:A5060118944,"YI-MAN, TENG",,https://openalex.org/A5060118944
OA:A5060137551,OA:A5060137551,THOMAS STEFANUS KAIHATU,,https://openalex.org/A5060137551
OA:A5060215078,OA:A5060215078,"LEILA, HURMERINTA‐PELTOMAKI",,https://openalex.org/A5060215078
OA:A5060303215,OA:A5060303215,"HELEN, THOMPSON‐WHITESIDE",,https://openalex.org/A5060303215
OA:A5060312298,OA:A5060312298,"JULIA, THALMANN",,https://openalex.org/A5060312298
OA:A5060317537,OA:A5060317537,"DENISE, JARRATT",,https://openalex.org/A5060317537
OA:A5060375005,OA:A5060375005,"ROLAND, ORTT",,https://openalex.org/A5060375005
OA:A5060437646,OA:A5060437646,"MICHAEL, ANDREAS NICOLAS SCHELLENBERG",,https://openalex.org/A5060437646
OA:A5060519736,OA:A5060519736,"ELENA, RUSKOVAARA",,https://openalex.org/A5060519736
OA:A5060655212,OA:A5060655212,"JOSEPH, E. COOMBS",,https://openalex.org/A5060655212
OA:A5060663498,OA:A5060663498,"SUSAN, COLEMAN",,https://openalex.org/A5060663498
OA:A5060688493,OA:A5060688493,"ELKE, PIOCH",,https://openalex.org/A5060688493
OA:A5060784459,OA:A5060784459,"JOHN, C. NARVER",,https://openalex.org/A5060784459
OA:A5060827839,OA:A5060827839,"ASHWINI, KUMAR TEWARY",,https://openalex.org/A5060827839
OA:A5060907652,OA:A5060907652,"JOHN, F. COLLERAN",,https://openalex.org/A5060907652
OA:A5060934339,OA:A5060934339,"ZONGJUN, YOU",,https://openalex.org/A5060934339
OA:A5060994941,OA:A5060994941,"LAMBERT, T. KOCH",,https://openalex.org/A5060994941
OA:A5060996878,OA:A5060996878,BAHTIAR EFENDI,,https://openalex.org/A5060996878
OA:A5061070916,OA:A5061070916,"ROBERT, E. CARTER",,https://openalex.org/A5061070916
OA:A5061071866,OA:A5061071866,"BILLUR, AKDENIZ",,https://openalex.org/A5061071866
OA:A5061079776,OA:A5061079776,"SAADI, BIN AHMAD KAMARUDDIN",,https://openalex.org/A5061079776
OA:A5061086561,OA:A5061086561,"GIAN, SELONI",,https://openalex.org/A5061086561
OA:A5061088405,OA:A5061088405,"JAMES, VON EHR",,https://openalex.org/A5061088405
OA:A5061126128,OA:A5061126128,"STANLEY, F. SLATER",,https://openalex.org/A5061126128
OA:A5061127930,OA:A5061127930,"WOON, KIAN CHONG",,https://openalex.org/A5061127930
OA:A5061151005,OA:A5061151005,"RAMI, OLKKONEN",,https://openalex.org/A5061151005
OA:A5061199696,OA:A5061199696,"MO-AN, CHU",,https://openalex.org/A5061199696
OA:A5061251207,OA:A5061251207,"NAWREEN, SOBHAN",,https://openalex.org/A5061251207
OA:A5061272306,OA:A5061272306,"HIZBUL, KHOOTIMAH AZZAAKIYYAH",,https://openalex.org/A5061272306
OA:A5061300119,OA:A5061300119,"JORN‐AXEL, MEYER",,https://openalex.org/A5061300119
OA:A5061370605,OA:A5061370605,"SHARON, K. BLACK",,https://openalex.org/A5061370605
OA:A5061396853,OA:A5061396853,"JEAN, LAVE",,https://openalex.org/A5061396853
OA:A5061401695,OA:A5061401695,"KLAUS, SEMLINGER",,https://openalex.org/A5061401695
OA:A5061423486,OA:A5061423486,"GULRUH, GURBUZ",,https://openalex.org/A5061423486
OA:A5061457191,OA:A5061457191,"ELAINE, ASPINWALL",,https://openalex.org/A5061457191
OA:A5061496566,OA:A5061496566,"KYLE, A. HUGGINS",,https://openalex.org/A5061496566
OA:A5061504918,OA:A5061504918,"PHONG, BA LE",,https://openalex.org/A5061504918
OA:A5061594332,OA:A5061594332,"FERNANDA, REGINA DA SILVA BRITO",,https://openalex.org/A5061594332
OA:A5061608893,OA:A5061608893,"FLORIAN, HEINEMANN",,https://openalex.org/A5061608893
OA:A5061617561,OA:A5061617561,"TO, LINH HUONG",,https://openalex.org/A5061617561
OA:A5061641223,OA:A5061641223,"BENJAMIN, M. OVIATT",,https://openalex.org/A5061641223
OA:A5061675507,OA:A5061675507,"CHOOI, LING CHONG",,https://openalex.org/A5061675507
OA:A5061679422,OA:A5061679422,"ORTAL, PALACHY",,https://openalex.org/A5061679422
OA:A5061736218,OA:A5061736218,"SIGAL, HABER",,https://openalex.org/A5061736218
OA:A5061758398,OA:A5061758398,"ARFID, FATHUN NADYAN",,https://openalex.org/A5061758398
OA:A5061829470,OA:A5061829470,"S, M FADZIL",,https://openalex.org/A5061829470
OA:A5061829603,OA:A5061829603,"WAYNE, BINNEY",,https://openalex.org/A5061829603
OA:A5061862098,OA:A5061862098,"CURTIS, E. BEUS",,https://openalex.org/A5061862098
OA:A5061885100,OA:A5061885100,"WAFA, RASHID ALALYANI",,https://openalex.org/A5061885100
OA:A5061901120,OA:A5061901120,"VICKY, HUTCHINSON",,https://openalex.org/A5061901120
OA:A5061964955,OA:A5061964955,"RASHI, GLAZER",,https://openalex.org/A5061964955
OA:A5061984228,OA:A5061984228,"VICTORIA, MATTHEW",,https://openalex.org/A5061984228
OA:A5061991321,OA:A5061991321,"RASHID, KHALILAKBAR",,https://openalex.org/A5061991321
OA:A5062039389,OA:A5062039389,"TOBIAS, K. HINZE",,https://openalex.org/A5062039389
OA:A5062060210,OA:A5062060210,"GEORGE, L. WILLIS",,https://openalex.org/A5062060210
OA:A5062086744,OA:A5062086744,"STEPHEN, S. STANDIFIRD",,https://openalex.org/A5062086744
OA:A5062149183,OA:A5062149183,"IRINA, V. KOZLENKOVA",,https://openalex.org/A5062149183
OA:A5062179604,OA:A5062179604,"VISHAL, KASHYAP",,https://openalex.org/A5062179604
OA:A5062183654,OA:A5062183654,"BEDMAN, NARTEH",,https://openalex.org/A5062183654
OA:A5062212299,OA:A5062212299,"CHUEH-CHU, OU",,https://openalex.org/A5062212299
OA:A5062229201,OA:A5062229201,"MRIDULA, GUNGAPHUL",,https://openalex.org/A5062229201
OA:A5062232262,OA:A5062232262,"DAVID, A. WHETTEN",,https://openalex.org/A5062232262
